false,Adjust Theromstat Setpoints by Degrees,AdjustTheromstatSetpointsByDegrees,AdjustTheromstatSetpointsByDegrees,RubyMeasure
"",argument,"",Degrees Fahrenheit to Adjust Cooling Setpoint By,cooling_adjustment,Double,,1.0,""
"",argument,"",Degrees Fahrenheit to Adjust heating Setpoint By,heating_adjustment,Double,,-1.0,""
"",argument,"",Alter Design Day Thermostats,alter_design_days,Bool,,false,""
false,Calibration Reports,CalibrationReports,CalibrationReports,ReportingMeasure
false,Reduce Electric Equipment Loads by Percentage,ReduceElectricEquipmentLoadsByPercentage,ReduceElectricEquipmentLoadsByPercentage,RubyMeasure
"",argument,"",Apply the Measure to a Specific Space Type or to the Entire Model,space_type,Choice,,*Entire Building*,|*Entire Building*|
"",argument,"",Electric Equipment Power Reduction,elecequip_power_reduction_percent,Double,%,30.0,""
"",argument,"",Increase in Material and Installation Cost for Electric Equipment per Floor Area,material_and_installation_cost,Double,%,0.0,""
"",argument,"",Increase in Demolition Costs for Electric Equipment per Floor Area,demolition_cost,Double,%,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Construction,demo_cost_initial_const,Bool,,false,""
"",argument,"",Expected Life,expected_life,Integer,whole years,15,""
"",argument,"",Increase O & M Costs for Electric Equipment per Floor Area,om_cost,Double,%,0.0,""
"",argument,"",O & M Frequency,om_frequency,Integer,whole years,1,""
false,Reduce Lighting Loads by Percentage,ReduceLightingLoadsByPercentage,ReduceLightingLoadsByPercentage,RubyMeasure
"",argument,"",Apply the Measure to a Specific Space Type or to the Entire Model,space_type,Choice,,*Entire Building*,|*Entire Building*|
"",argument,"",Lighting Power Reduction,lighting_power_reduction_percent,Double,%,30.0,""
"",argument,"",Increase in Material and Installation Cost for Lighting per Floor Area,material_and_installation_cost,Double,%,0.0,""
"",argument,"",Increase in Demolition Costs for Lighting per Floor Area,demolition_cost,Double,%,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Construction,demo_cost_initial_const,Bool,,false,""
"",argument,"",Expected Life,expected_life,Integer,whole years,15,""
"",argument,"",Increase O & M Costs for Lighting per Floor Area,om_cost,Double,%,0.0,""
"",argument,"",O & M Frequency,om_frequency,Integer,whole years,1,""
false,Reduce Night Time Lighting Loads,ReduceNightTimeLightingLoads,ReduceNightTimeLightingLoads,RubyMeasure
"",argument,"",Pick a Lighting Definition From the Model,lights_def,Choice,schedules using this will be altered,"",""
"",argument,"",Fractional Value for Night Time Load,fraction_value,Double,,0.1,""
"",argument,"",Apply Schedule Changes to Weekday and Default Profiles,apply_weekday,Bool,,true,""
"",argument,"",Weekday/Default Time to Start Night Time Fraction,start_weekday,Double,"24hr, use decimal for sub hour",18.0,""
"",argument,"",Weekday/Default Time to End Night Time Fraction,end_weekday,Double,"24hr, use decimal for sub hour",9.0,""
"",argument,"",Apply schedule changes to Saturdays,apply_saturday,Bool,,true,""
"",argument,"",Saturday Time to Start Night Time Fraction,start_saturday,Double,"24hr, use decimal for sub hour",18.0,""
"",argument,"",Saturday Time to End Night Time Fraction,end_saturday,Double,"24hr, use decimal for sub hour",9.0,""
"",argument,"",Apply Schedule Changes to Sundays,apply_sunday,Bool,,true,""
"",argument,"",Sunday Time to Start Night Time Fraction,start_sunday,Double,"24hr, use decimal for sub hour",18.0,""
"",argument,"",Sunday Time to End Night Time Fraction,end_sunday,Double,"24hr, use decimal for sub hour",9.0,""
"",argument,"",Material and Installation Costs per Light Quantity,material_cost,Double,$,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Integer,whole years,0,""
"",argument,"",Expected Life,expected_life,Integer,whole years,20,""
"",argument,"",O & M Costs Costs per Light Quantity,om_cost,Double,$,0.0,""
"",argument,"",O & M Frequency,om_frequency,Integer,whole years,1,""
false,Set Constant Volume Fan Static Pressure,SetConstantVolumeFanStaticPressure,SetConstantVolumeFanStaticPressure,RubyMeasure
"",argument,"",Static Pressure Rise,static_pressure_rise,Double,in. H2O,"",""
false,Set Fixed Minimum Air Flow Ratein Vav Single Duct Air Terminalswith Reheat,SetFixedMinimumAirFlowRateinVAVSingleDuctAirTerminalswithReheat,SetFixedMinimumAirFlowRateinVAVSingleDuctAirTerminalswithReheat,RubyMeasure
"",argument,"",Fixed Minimum Air Flow Rate,fixed_minimum_air_flow_rate,Double,cfm,"",""
false,Set Maximum Reheat Air Temperatureof Vav Single Duct Air Terminalswith Reheat,SetMaximumReheatAirTemperatureofVAVSingleDuctAirTerminalswithReheat,SetMaximumReheatAirTemperatureofVAVSingleDuctAirTerminalswithReheat,RubyMeasure
false,Set Site Ground Temperature,SetSiteGroundTemperature,SetSiteGroundTemperature,RubyMeasure
"",argument,"",Ground Temperature,ground_temperature,Double,degC,"",""
false,Add Gas Equipment Loadto Space Type,AddGasEquipmentLoadtoSpaceType,AddGasEquipmentLoadtoSpaceType,RubyMeasure
"",argument,"",Apply the Measure to a Specific Space Type or to the Entire Model,object,Choice,,*Entire Building*,|*Entire Building*|
"",argument,"",Gas Energy Per Space Floor Area,gas_per_space_floor_area,Double,Btu/ft^2*h,0.0,""
false,Add Overhangs by Projection Factor,AddOverhangsByProjectionFactor,AddOverhangsByProjectionFactor,RubyMeasure
"",argument,"",Projection Factor,projection_factor,Double,overhang depth / window height,0.5,""
"",argument,"",Cardinal Direction,facade,Choice,,South,"|North,East,South,West|"
"",argument,"",Remove Existing Space Shading Surfaces From the Model,remove_ext_space_shading,Bool,,false,""
"",argument,"",Optionally Choose a Construction for the Overhangs,construction,Choice,,"",""
false,Add Ptac,AddPTAC,AddPTAC,RubyMeasure
"",argument,"",Heating Efficiency,heating_efficiency,Double,,0.8,""
"",argument,"",Heating Fuel Type,heating_fuel_type,Choice,,Gas,"|Gas,Electric|"
"",argument,"",Cooling COP,cooling_cop,Double,,3.0,""
false,Add Service Water Heating,AddServiceWaterHeating,AddServiceWaterHeating,RubyMeasure
"",argument,"",Water Heater Fuel Type,water_heater_fuel_type,Choice,,NaturalGas,"|NaturalGas,Electricity|"
"",argument,"",Gallons Hot Water per Occupant per Day,hot_water_per_occ_per_day_gal,Double,,1.0,""
false,Add Sys3 Pszac Ngrid,AddSys3PSZACNgrid,AddSys3PSZACNgrid,RubyMeasure
"",argument,"",Heating Efficiency,heating_efficiency,Double,,0.8,""
"",argument,"",Cooling COP,cooling_cop,Double,,3.0,""
false,Add Sys5 Pvav Ngrid,AddSys5PVAVNgrid,AddSys5PVAVNgrid,RubyMeasure
"",argument,"",Heating Efficiency,heating_efficiency,Double,,0.8,""
"",argument,"",Cooling COP,cooling_cop,Double,,3.0,""
false,Adjust System Efficiencies,AdjustSystemEfficiencies,AdjustSystemEfficiencies,RubyMeasure
"",argument,"",Heating Efficiency Multiplier,heating_efficiency_multiplier,Double,,1.0,""
"",argument,"",Cooling COP Multiplier,cooling_cop_multiplier,Double,,1.0,""
false,Adjust Thermostat Setpoints by Degrees,AdjustThermostatSetpointsByDegrees,AdjustThermostatSetpointsByDegrees,RubyMeasure
"",argument,"",Degrees Fahrenheit to Adjust Cooling Setpoint By,cooling_adjustment,Double,,1.0,""
"",argument,"",Degrees Fahrenheit to Adjust heating Setpoint By,heating_adjustment,Double,,-1.0,""
"",argument,"",Alter Design Day Thermostats,alter_design_days,Bool,,false,""
false,Adjust Window to Wall Ratios,AdjustWindowToWallRatios,AdjustWindowToWallRatios,RubyMeasure
"",argument,"",Window to Wall Ratio Multiplier,wwr_multiplier,Double,,1.0,""
"",argument,"",Sill Height,sillHeight,Double,in,30.0,""
false,Assign Thermostats Basedon Standards Building Typeand Standards Space Type,AssignThermostatsBasedonStandardsBuildingTypeandStandardsSpaceType,AssignThermostatsBasedonStandardsBuildingTypeandStandardsSpaceType,RubyMeasure
false,Bar Aspect Ratio Study Sliced by Space Type Office,BarAspectRatioStudySlicedBySpaceTypeOffice,BarAspectRatioStudySlicedBySpaceTypeOffice,RubyMeasure
"",argument,"",Total Building Floor Area,total_bldg_area_ip,Double,ft^2,10000.0,""
"",argument,"",Ratio of North/South Facade Length Relative to East/West Facade Length,ns_to_ew_ratio,Double,,2.0,""
